user_id, local_clustering_coefficient, eigenvector_centrality, degree_centrality, closeness_centrality, betweenness_centrality, community_id, champion
<id-number>,0.4,0.001598604,0.000805412,0.340164276,4.54E-07,0,0
<id-number>,0.4,0.01121758,0.004188144,0.409605762,0.000131322,0,0
<id-number>,0.399621212,0.011917427,0.005315722,0.396440893,5.74E-05,0,0
<id-number>,0.398550725,0.008297298,0.003865979,0.395756763,0.000106821,0,0
<id-number>,0.397435897,0.004912469,0.002094072,0.370712465,8.71E-06,0,0
<id-number>,0.397058824,0.005431191,0.002738402,0.368111902,8.08E-06,0,0
<id-number>,0.396923077,0.008826835,0.004188144,0.392644915,4.92E-05,0,0
<id-number>,0.396870555,0.011932425,0.006121134,0.389434611,2.45E-05,0,0
<id-number>,0.396825397,0.013009811,0.005798969,0.393443278,0.000140944,0,0
<id-number>,0.395604396,0.003829662,0.002255155,0.360860791,2.64E-05,0,0
<id-number>,0.395604396,0.005155073,0.002255155,0.379412396,2.94E-05,0,0
<id-number>,0.394736842,0.005347665,0.003221649,0.359916898,1.33E-05,0,0
<id-number>,0.394736842,0.003978188,0.003221649,0.352881422,2.18E-05,0,0
<id-number>,0.393939394,0.009000349,0.003543814,0.399458765,3.14E-05,0,0
<id-number>,0.393846154,0.007150456,0.004188144,0.37990124,2.83E-05,0,0
<id-number>,0.393393393,0.011926331,0.005960052,0.401426924,0.000131687,0,0
<id-number>,0.392857143,0.001413763,0.00128866,0.339828237,6.34E-06,0,0
<id-number>,0.392857143,0.002521976,0.00128866,0.3491407,1.30E-06,0,0
<id-number>,0.392857143,0.0025121,0.00128866,0.36048264,1.21E-05,0,0
<id-number>,0.392857143,0.002390364,0.00128866,0.347650907,2.80E-06,0,0
<id-number>,0.392857143,0.001354263,0.00128866,0.332993294,2.04E-06,0,0
<id-number>,0.392857143,0.002207135,0.00128866,0.344901148,3.68E-06,0,0
<id-number>,0.392857143,0.002486017,0.00128866,0.354782004,4.37E-06,0,0
<id-number>,0.392857143,0.00264891,0.00128866,0.351319734,1.86E-05,0,0
<id-number>,0.391812865,0.005467314,0.003060567,0.367434744,2.89E-05,0,0
<id-number>,0.391463415,0.009840954,0.006604381,0.393593333,7.51E-05,0,0
<id-number>,0.390919158,0.012360421,0.006926546,0.395857966,8.09E-05,0,0
<id-number>,0.39047619,0.005842116,0.002416237,0.388896515,1.64E-05,0,0
<id-number>,0.39047619,0.008226644,0.003382732,0.38442977,5.36E-05,0,0
<id-number>,0.38961039,0.005463841,0.003543814,0.365331896,2.30E-05,0,0
<id-number>,0.389473684,0.007057256,0.003221649,0.377377518,9.87E-06,0,0
<id-number>,0.389082462,0.015331847,0.006765464,0.410610763,0.000132201,0,0
<id-number>,0.388888889,0.008863213,0.004510309,0.381822181,4.87E-05,0,0
<id-number>,0.388888889,0.00154591,0.001449742,0.332689142,3.68E-06,0,0
<id-number>,0.388888889,0.004189729,0.001449742,0.376642963,1.99E-05,0,0
<id-number>,0.388888889,0.001339639,0.001449742,0.334071233,4.65E-06,0,0
<id-number>,0.388663968,0.013958442,0.006282216,0.410121229,0.000112763,0,0
<id-number>,0.387681159,0.006351008,0.003865979,0.365914804,6.59E-05,0,0
<id-number>,0.387464387,0.008224352,0.004349227,0.377976456,3.13E-05,0,0
<id-number>,0.386243386,0.007701001,0.004510309,0.380835864,4.19E-05,0,0
<id-number>,0.385885886,0.012347308,0.005960052,0.406646766,0.000104472,0,0
<id-number>,0.385281385,0.007878169,0.003543814,0.383240101,4.74E-05,0,0
<id-number>,0.385281385,0.004998125,0.003543814,0.358168111,2.10E-05,0,0
<id-number>,0.38487395,0.00965525,0.005637887,0.387582017,3.66E-05,0,0
<id-number>,0.384615385,0.008643947,0.004349227,0.390146198,3.44E-05,0,0
<id-number>,0.384615385,0.004906719,0.002255155,0.368221355,7.64E-06,0,0
<id-number>,0.384615385,0.004731759,0.002094072,0.366760073,7.89E-06,0,0
<id-number>,0.384615385,0.011011021,0.004349227,0.409172689,2.82E-05,0,0
<id-number>,0.384615385,0.002752431,0.002094072,0.346677695,1.15E-05,0,0
<id-number>,0.382352941,0.00543251,0.002738402,0.376071079,3.28E-05,0,0
<id-number>,0.381818182,0.002537469,0.001771907,0.348296226,5.25E-05,0,0
<id-number>,0.381818182,0.004223104,0.001771907,0.372406947,5.03E-05,0,0
<id-number>,0.381818182,0.00543184,0.001771907,0.387485001,1.35E-05,0,0
<id-number>,0.380952381,0.001278142,0.001127577,0.331851134,9.37E-06,0,0
<id-number>,0.380952381,0.001623715,0.001127577,0.335573938,1.47E-05,0,0
<id-number>,0.380952381,0.00107079,0.001127577,0.327688945,5.41E-07,0,0
<id-number>,0.380952381,0.003096558,0.001127577,0.362127043,1.23E-05,0,0
<id-number>,0.380952381,0.002818864,0.001127577,0.366781798,3.79E-05,0,0
<id-number>,0.380952381,0.002104656,0.001127577,0.34553629,1.35E-06,0,0
<id-number>,0.380952381,0.003365816,0.001127577,0.364965832,1.34E-05,0,0
<id-number>,0.380952381,0.002659052,0.001127577,0.357816256,3.21E-05,0,0
<id-number>,0.380952381,0.003412135,0.001127577,0.370136309,1.08E-05,0,0
<id-number>,0.380952381,0.005334097,0.002416237,0.371268156,2.30E-05,0,0
<id-number>,0.380952381,0.001870415,0.001127577,0.341703565,2.47E-06,0,0
<id-number>,0.380952381,0.0015222,0.001127577,0.351419427,2.36E-05,0,0
<id-number>,0.380952381,0.003756459,0.001127577,0.367391142,4.02E-05,0,0
<id-number>,0.380952381,0.002462016,0.001127577,0.35543369,3.23E-06,0,0
<id-number>,0.380952381,0.001479467,0.001127577,0.335774107,5.45E-06,0,0
<id-number>,0.380952381,0.002131832,0.001127577,0.354680393,5.63E-06,0,0
<id-number>,0.380952381,0.001652323,0.001127577,0.340351251,2.46E-05,0,0
<id-number>,0.380566802,0.013560483,0.006282216,0.405342387,9.51E-05,0,0
<id-number>,0.37987988,0.011068545,0.005960052,0.397000084,4.48E-05,0,0
<id-number>,0.379831933,0.008384897,0.005637887,0.388969804,5.35E-05,0,0
<id-number>,0.379831933,0.012607458,0.005637887,0.411620708,6.57E-05,0,0
<id-number>,0.379310345,0.0115912,0.004671392,0.411538635,0.000128544,0,0
<id-number>,0.379084967,0.006049921,0.002899485,0.380695377,9.13E-06,0,0
<id-number>,0.378787879,0.012068517,0.005315722,0.399201232,6.83E-05,0,0
<id-number>,0.378461538,0.00644752,0.004188144,0.375000624,2.43E-05,0,0
<id-number>,0.378306878,0.008743515,0.004510309,0.390860391,1.67E-05,0,0
<id-number>,0.377777778,0.002249064,0.001610825,0.343371059,5.92E-06,0,0
<id-number>,0.377777778,0.003397442,0.001610825,0.354335354,2.48E-06,0,0
<id-number>,0.377777778,0.002552012,0.001610825,0.348453028,0.000329087,0,0
<id-number>,0.377777778,0.0004863,0.001610825,0.318535434,7.34E-06,0,0
<id-number>,0.377777778,0.003763786,0.001610825,0.3595616,0.000325232,0,0
<id-number>,0.377777778,0.003305227,0.001610825,0.360210024,1.95E-05,0,0
<id-number>,0.376923077,0.010764114,0.006443299,0.397739614,8.24E-05,0,0
<id-number>,0.376847291,0.009472073,0.004671392,0.390959105,6.67E-05,0,0
<id-number>,0.376811594,0.00987558,0.003865979,0.407664119,9.04E-05,0,0
<id-number>,0.376811594,0.008265521,0.003865979,0.393118552,0.000119161,0,0
<id-number>,0.375,0.004510229,0.00257732,0.362232965,2.15E-05,0,0
<id-number>,0.375,0.006316466,0.002738402,0.374139596,2.66E-05,0,0
<id-number>,0.372727273,0.013591208,0.007248711,0.404204603,0.000128806,0,0
<id-number>,0.372727273,0.017547323,0.007248711,0.421368514,0.000195779,0,0
<id-number>,0.37254902,0.00326175,0.002899485,0.34735837,8.82E-06,0,0
<id-number>,0.372294372,0.006179459,0.003543814,0.377699787,2.78E-05,0,0
<id-number>,0.371921182,0.008025965,0.004671392,0.395655611,7.08E-05,0,0
<id-number>,0.371428571,0.004803001,0.002416237,0.364579034,8.33E-06,0,0
<id-number>,0.371212121,0.011596862,0.005315722,0.398892631,0.001081966,0,0
<id-number>,0.36969697,0.015409772,0.007248711,0.417927262,0.000181965,0,0
<id-number>,0.368421053,0.004289281,0.003060567,0.358375409,3.51E-05,0,0
<id-number>,0.368421053,0.006958479,0.003060567,0.392719624,3.44E-05,0,0
<id-number>,0.367864693,0.015457658,0.007087629,0.416493597,0.000108138,0,0
<id-number>,0.367647059,0.004875201,0.002738402,0.365914804,2.24E-05,0,0
<id-number>,0.367521368,0.008879314,0.004349227,0.394797903,2.71E-05,0,0
<id-number>,0.367424242,0.009518795,0.005315722,0.389214301,4.31E-05,0,0
<id-number>,0.366666667,0.009766791,0.004027062,0.388945371,4.76E-05,0,0
<id-number>,0.366666667,0.009047517,0.004027062,0.383548706,4.58E-05,0,0
<id-number>,0.366153846,0.006208559,0.004188144,0.362572333,2.78E-05,0,0
<id-number>,0.365853659,0.010190187,0.006765464,0.393243383,8.51E-05,0,0
<id-number>,0.36453202,0.011075445,0.004671392,0.403362016,0.000146579,0,0
<id-number>,0.363636364,0.004045844,0.001771907,0.365245697,3.30E-06,0,0
<id-number>,0.363636364,0.004548859,0.001771907,0.385458809,2.93E-05,0,0
<id-number>,0.363636364,0.004032234,0.001771907,0.372406947,3.75E-05,0,0
<id-number>,0.363218391,0.009426765,0.004832474,0.398276858,8.32E-05,0,0
<id-number>,0.363218391,0.011243982,0.004832474,0.402679997,4.46E-05,0,0
<id-number>,0.363076923,0.007916364,0.004188144,0.38158688,3.07E-05,0,0
<id-number>,0.362573099,0.006357871,0.003060567,0.37317003,2.98E-05,0,0
<id-number>,0.362433862,0.00913236,0.004510309,0.385843115,2.04E-05,0,0
<id-number>,0.362068966,0.010873233,0.004671392,0.400285106,6.56E-05,0,0
<id-number>,0.361904762,0.007731166,0.003382732,0.386276376,5.12E-05,0,0
<id-number>,0.361904762,0.005626746,0.002416237,0.379272958,0.00065557,0,0
<id-number>,0.361904762,0.005324792,0.003382732,0.358707584,2.01E-05,0,0
<id-number>,0.361904762,0.003330681,0.002416237,0.349101331,3.43E-06,0,0
<id-number>,0.361673414,0.013828456,0.006282216,0.412058981,0.000216011,0,0
<id-number>,0.361616162,0.010239678,0.007248711,0.390441409,8.63E-05,0,0
<id-number>,0.361111111,0.002695374,0.001449742,0.349357386,7.08E-06,0,0
<id-number>,0.361111111,0.002502749,0.001449742,0.352499733,7.95E-06,0,0
<id-number>,0.361111111,0.002413895,0.001449742,0.346425552,1.22E-05,0,0
<id-number>,0.361111111,0.00166766,0.001449742,0.339846889,0.000327248,0,0
<id-number>,0.361111111,0.002164698,0.001449742,0.344364068,0.000323696,0,0
<id-number>,0.361111111,0.003183164,0.001449742,0.35958248,1.27E-05,0,0
<id-number>,0.36,0.010444655,0.004188144,0.395782059,4.50E-05,0,0
<id-number>,0.36,0.010692574,0.004188144,0.40782522,7.87E-05,0,0
<id-number>,0.359848485,0.010401702,0.005315722,0.389679692,4.34E-05,0,0
<id-number>,0.358974359,0.003397654,0.002094072,0.351519177,7.82E-06,0,0
<id-number>,0.358974359,0.005215083,0.002094072,0.371490899,0.000105426,0,0
<id-number>,0.358974359,0.001957417,0.002094072,0.336156911,4.62E-06,0,0
<id-number>,0.357142857,0.002237589,0.00128866,0.346464319,5.52E-06,0,0
<id-number>,0.357142857,0.003009125,0.00128866,0.360860791,6.54E-06,0,0
<id-number>,0.357142857,0.00339205,0.00128866,0.369077327,1.99E-05,0,0
<id-number>,0.357142857,0.001660741,0.00128866,0.33740248,3.17E-06,0,0
<id-number>,0.357142857,0.003354378,0.00128866,0.356970501,4.62E-06,0,0
<id-number>,0.357142857,0.001249972,0.00128866,0.339065289,2.78E-06,0,0
<id-number>,0.355731225,0.008229418,0.003704897,0.385506805,6.77E-05,0,0
<id-number>,0.355731225,0.005849463,0.003704897,0.368615925,3.21E-05,0,0
<id-number>,0.355555556,0.003885479,0.001610825,0.364901309,1.63E-05,0,0
<id-number>,0.355555556,0.001165916,0.001610825,0.330946569,3.62E-06,0,0
<id-number>,0.355072464,0.009832854,0.003865979,0.40147898,5.02E-05,0,0
<id-number>,0.355072464,0.008194372,0.003865979,0.378207324,3.14E-05,0,0
<id-number>,0.353276353,0.010612316,0.004349227,0.403309471,0.000501078,0,0
<id-number>,0.352941176,0.005627664,0.002738402,0.3796683,9.51E-06,0,0
<id-number>,0.352941176,0.005636496,0.002738402,0.368681769,1.76E-05,0,0
<id-number>,0.352941176,0.00556079,0.002899485,0.361302971,4.35E-05,0,0
<id-number>,0.352380952,0.004366779,0.002416237,0.365116476,1.98E-05,0,0
<id-number>,0.352226721,0.015484561,0.006282216,0.41999663,0.000115729,0,0
<id-number>,0.351778656,0.007523979,0.003704897,0.387630544,4.82E-05,0,0
<id-number>,0.351724138,0.008656678,0.004832474,0.382175676,3.81E-05,0,0
<id-number>,0.351449275,0.005535685,0.003865979,0.361176523,3.33E-05,0,0
<id-number>,0.350649351,0.005633604,0.003543814,0.366521268,2.15E-05,0,0
<id-number>,0.349753695,0.009221158,0.004671392,0.382458944,0.000142883,0,0
<id-number>,0.349753695,0.009461234,0.004671392,0.394244894,0.000371043,0,0
<id-number>,0.348484848,0.00358357,0.00193299,0.353808943,9.88E-06,0,0
<id-number>,0.347826087,0.004741463,0.003704897,0.361619477,2.24E-05,0,0
<id-number>,0.347560976,0.011421435,0.006604381,0.397867398,9.08E-05,0,0
<id-number>,0.346590909,0.011715322,0.005315722,0.399742434,3.94E-05,0,0
<id-number>,0.346405229,0.006202178,0.002899485,0.371468613,2.23E-05,0,0
<id-number>,0.346405229,0.006105968,0.002899485,0.369539885,3.56E-05,0,0
<id-number>,0.346320346,0.007244049,0.003543814,0.395100198,8.47E-05,0,0
<id-number>,0.346153846,0.005264079,0.002094072,0.378762559,1.92E-05,0,0
<id-number>,0.346153846,0.003549655,0.002094072,0.354233999,2.16E-05,0,0
<id-number>,0.345454545,0.002218122,0.001771907,0.341986651,1.50E-05,0,0
<id-number>,0.345454545,0.00461716,0.001771907,0.372004224,1.99E-05,0,0
<id-number>,0.344827586,0.010767935,0.004671392,0.398687162,0.000212515,0,0
<id-number>,0.344729345,0.008856144,0.004349227,0.399948993,7.38E-05,0,0
<id-number>,0.344086022,0.011149813,0.004993557,0.407690961,8.24E-05,0,0
<id-number>,0.343971631,0.010999851,0.007731959,0.383192667,5.95E-05,0,0
<id-number>,0.343589744,0.012267843,0.006443299,0.401974183,6.85E-05,0,0
<id-number>,0.343333333,0.006068568,0.004027062,0.373688009,8.35E-05,0,0
<id-number>,0.34057971,0.009757059,0.003865979,0.396085864,0.000234438,0,0
<id-number>,0.34038055,0.01735241,0.007087629,0.422980416,0.000409607,0,0
<id-number>,0.340080972,0.012627029,0.006282216,0.405050717,8.07E-05,0,0
<id-number>,0.339901478,0.010887396,0.004671392,0.407664119,2.85E-05,0,0
<id-number>,0.339181287,0.005611288,0.003060567,0.375934085,5.06E-05,0,0
<id-number>,0.338624339,0.009668658,0.004510309,0.384000639,0.000208867,0,0
<id-number>,0.338095238,0.006659538,0.003382732,0.382742633,5.88E-05,0,0
<id-number>,0.337804878,0.010583178,0.006604381,0.394521205,6.12E-05,0,0
<id-number>,0.337438424,0.011725507,0.004671392,0.410937769,0.000135232,0,0
<id-number>,0.336666667,0.00464023,0.004027062,0.364128804,0.000197923,0,0
<id-number>,0.335897436,0.01450924,0.006443299,0.413269059,0.000270155,0,0
<id-number>,0.335227273,0.011012323,0.005315722,0.402679997,5.94E-05,0,0
<id-number>,0.335064935,0.016772458,0.009020619,0.414986282,0.000137987,0,0
<id-number>,0.334920635,0.013504691,0.005798969,0.416465584,0.000139725,0,0
<id-number>,0.334032145,0.015413446,0.008698454,0.403730215,9.77E-05,0,0
<id-number>,0.333333333,0.001081065,0.00064433,0.334757545,8.75E-07,0,0
<id-number>,0.333333333,0.000759809,0.000483247,0.332599791,5.02E-07,0,0
<id-number>,0.333333333,0.004379414,0.001610825,0.378947999,4.83E-05,0,0
<id-number>,0.333333333,0.000439327,0.000483247,0.317881324,3.76E-07,0,0
<id-number>,0.333333333,0.001049816,0.00064433,0.336211669,4.66E-06,0,0
<id-number>,0.333333333,0.000822921,0.000483247,0.328314438,5.46E-07,0,0
<id-number>,0.333333333,0.00152242,0.000966495,0.350683033,2.43E-05,0,0
<id-number>,0.333333333,0.002908942,0.001449742,0.356682622,2.13E-05,0,0
<id-number>,0.333333333,0.000871041,0.000483247,0.334992984,4.63E-07,0,0
<id-number>,0.333333333,0.000560978,0.000483247,0.324087214,1.59E-06,0,0
<id-number>,0.333333333,0.010013872,0.004832474,0.396949183,7.80E-05,0,0
<id-number>,0.333333333,0.001287415,0.00064433,0.338084101,7.65E-07,0,0
<id-number>,0.333333333,6.35E-05,0.000483247,0.274834013,9.87E-08,0,0
<id-number>,0.333333333,0.001400323,0.001127577,0.331975676,3.43E-06,0,0
<id-number>,0.333333333,0.000225628,0.000483247,0.304664943,9.01E-08,0,0
<id-number>,0.333333333,0.00104066,0.000483247,0.333064941,2.18E-06,0,0
<id-number>,0.333333333,0.000754199,0.000966495,0.325552592,3.75E-05,0,0
<id-number>,0.333333333,0.001297334,0.000483247,0.350286265,4.50E-07,0,0
<id-number>,0.333333333,0.000669775,0.000483247,0.3222991,6.93E-08,0,0
<id-number>,0.333333333,0.001277056,0.00064433,0.337918048,6.23E-07,0,0
<id-number>,0.333333333,0.00094135,0.000483247,0.330452039,1.16E-07,0,0
<id-number>,0.333333333,0.000626312,0.000483247,0.324307878,9.97E-08,0,0
<id-number>,0.333333333,0.000658662,0.00064433,0.323376348,3.02E-07,0,0
<id-number>,0.333333333,0.000441704,0.000483247,0.320729841,7.05E-07,0,0
<id-number>,0.333333333,0.000821813,0.00064433,0.325775257,3.00E-07,0,0
<id-number>,0.333333333,0.001192225,0.001127577,0.337182003,9.60E-06,0,0
<id-number>,0.333333333,0.000352339,0.000483247,0.312427989,1.32E-07,0,0
<id-number>,0.333333333,0.000805727,0.000966495,0.323849912,3.53E-07,0,0
<id-number>,0.333333333,0.001308521,0.000483247,0.337476036,1.65E-06,0,0
<id-number>,0.333333333,0.000738888,0.00064433,0.325176468,4.82E-07,0,0
<id-number>,0.333333333,0.001024314,0.00064433,0.331336168,1.59E-07,0,0
<id-number>,0.333333333,0.000453951,0.000483247,0.316273895,4.33E-07,0,0
<id-number>,0.333333333,0.00049257,0.000483247,0.318847081,2.49E-07,0,0
<id-number>,0.333333333,0.000613594,0.000483247,0.326273069,0.00032175,0,0
<id-number>,0.333333333,0.000277071,0.000483247,0.305371125,2.00E-07,0,0
<id-number>,0.333333333,0.000311297,0.000483247,0.310112201,5.17E-08,0,0
<id-number>,0.333333333,0.000376593,0.000483247,0.31677548,5.60E-07,0,0
<id-number>,0.333333333,0.000164799,0.000483247,0.290772966,1.11E-07,0,0
<id-number>,0.333333333,0.001403802,0.000483247,0.350663173,1.18E-06,0,0
<id-number>,0.333333333,0.001648522,0.000483247,0.344096155,1.34E-07,0,0
<id-number>,0.333333333,0.001123748,0.00064433,0.334920506,1.07E-06,0,0
<id-number>,0.333333333,0.000681423,0.00064433,0.319521663,5.95E-07,0,0
<id-number>,0.333333333,0.000997114,0.00064433,0.334125313,2.05E-06,0,0
<id-number>,0.333333333,0.000674703,0.00064433,0.325176468,7.22E-07,0,0
<id-number>,0.333333333,0.001146686,0.00064433,0.339139572,3.35E-07,0,0
<id-number>,0.333333333,0.000171982,0.000483247,0.295363972,1.23E-07,0,0
<id-number>,0.333333333,0.001501797,0.000483247,0.343523457,6.11E-07,0,0
<id-number>,0.333333333,0.001486282,0.000483247,0.343313945,7.24E-07,0,0
<id-number>,0.333333333,0.000402451,0.00064433,0.314618683,6.11E-06,0,0
<id-number>,0.333333333,0.000579325,0.000483247,0.32224878,5.09E-07,0,0
<id-number>,0.333333333,0.000455396,0.000483247,0.31671067,1.80E-07,0,0
<id-number>,0.333333333,0.002093154,0.000483247,0.358499902,3.46E-06,0,0
<id-number>,0.333333333,0.001252694,0.000483247,0.349929941,2.19E-06,0,0
<id-number>,0.333333333,0.001962036,0.00064433,0.355107548,7.84E-06,0,0
<id-number>,0.333333333,0.000295586,0.000483247,0.306474476,2.13E-07,0,0
<id-number>,0.333333333,0.002104745,0.000966495,0.353748304,1.01E-05,0,0
<id-number>,0.333333333,0.001190687,0.00064433,0.339102427,1.62E-06,0,0
<id-number>,0.333333333,0.001603287,0.00064433,0.352740704,9.10E-07,0,0
<id-number>,0.333333333,0.001223875,0.001449742,0.331318439,6.09E-05,0,0
<id-number>,0.333333333,0.004142815,0.002094072,0.358520659,1.59E-05,0,0
<id-number>,0.333333333,0.000985268,0.000483247,0.334450163,1.84E-07,0,0
<id-number>,0.333333333,0.003419549,0.002094072,0.348727771,3.81E-06,0,0
<id-number>,0.333333333,0.000906129,0.00064433,0.329414817,6.92E-07,0,0
<id-number>,0.333333333,0.000891998,0.00064433,0.330928882,9.39E-07,0,0
<id-number>,0.333333333,0.001381224,0.000483247,0.350365547,1.17E-06,0,0
<id-number>,0.333333333,0.000891969,0.000483247,0.329730567,5.54E-08,0,0
<id-number>,0.333333333,0.000417905,0.000483247,0.314650659,3.01E-07,0,0
<id-number>,0.333333333,0.0011959,0.00064433,0.33731058,1.02E-06,0,0
<id-number>,0.333333333,0.000346213,0.00064433,0.313107317,4.33E-07,0,0
<id-number>,0.333333333,0.002511751,0.001127577,0.344747526,1.11E-06,0,0
<id-number>,0.333333333,0.000437929,0.000483247,0.314139836,1.08E-07,0,0
<id-number>,0.333333333,0.001540961,0.00064433,0.35016741,9.01E-07,0,0
<id-number>,0.333333333,0.000115381,0.000483247,0.292034632,2.30E-07,0,0
<id-number>,0.333333333,0.001962893,0.00064433,0.347670427,8.15E-07,0,0
<id-number>,0.333333333,0.001302431,0.00064433,0.350207019,7.40E-06,0,0
<id-number>,0.333333333,0.001520667,0.00064433,0.338991039,2.39E-07,0,0
<id-number>,0.333333333,0.001323946,0.00064433,0.340033515,2.82E-07,0,0
<id-number>,0.333333333,0.000963802,0.000483247,0.334468228,5.32E-07,0,0
<id-number>,0.333333333,0.001755133,0.000483247,0.35344542,1.52E-06,0,0
<id-number>,0.333333333,0.000994179,0.00064433,0.330928882,1.06E-06,0,0
<id-number>,0.333333333,0.000124995,0.000483247,0.289630493,2.42E-07,0,0
<id-number>,0.333333333,0.000934053,0.000483247,0.330593183,4.16E-08,0,0
<id-number>,0.333333333,0.001496367,0.00064433,0.340782075,9.45E-07,0,0
<id-number>,0.333333333,0.009145418,0.004993557,0.379272958,3.29E-05,0,0
<id-number>,0.333333333,0.000814521,0.000483247,0.324172049,1.48E-07,0,0
<id-number>,0.333333333,0.000446481,0.000483247,0.32196393,6.24E-07,0,0
<id-number>,0.333333333,0.000935048,0.000483247,0.33293958,2.02E-06,0,0
<id-number>,0.333333333,0.000456657,0.000483247,0.318142645,4.33E-07,0,0
<id-number>,0.333333333,0.002948699,0.001449742,0.350147609,8.56E-06,0,0
<id-number>,0.333333333,0.002844956,0.002094072,0.345883717,9.15E-06,0,0
<id-number>,0.333333333,0.00029397,0.000483247,0.309337579,1.33E-07,0,0
<id-number>,0.333333333,0.001025608,0.000483247,0.335573938,9.21E-07,0,0
<id-number>,0.333333333,0.001491214,0.00064433,0.351379543,0.000103981,0,0
<id-number>,0.333333333,0.000534029,0.000483247,0.322416574,4.12E-07,0,0
<id-number>,0.333333333,0.000710639,0.000483247,0.325330232,1.08E-07,0,0
<id-number>,0.333333333,0.001002668,0.00064433,0.33519246,1.80E-06,0,0
<id-number>,0.333333333,0.000667702,0.000483247,0.324886422,6.61E-07,0,0
<id-number>,0.333333333,7.36E-05,0.000483247,0.282598252,2.82E-06,0,0
<id-number>,0.333333333,0.00148751,0.00064433,0.338472194,3.90E-07,0,0
<id-number>,0.333333333,0.001515519,0.000483247,0.342081118,1.79E-07,0,0
<id-number>,0.333333333,0.00100369,0.000483247,0.334884278,2.69E-07,0,0
<id-number>,0.333333333,0.000395488,0.000483247,0.316370852,1.96E-07,0,0
<id-number>,0.333333333,0.000653923,0.000483247,0.32524479,9.85E-06,0,0
<id-number>,0.333333333,0.001684008,0.00064433,0.346173775,4.49E-06,0,0
<id-number>,0.333333333,0.00072357,0.000483247,0.325912433,1.29E-07,0,0
<id-number>,0.333333333,0.001244394,0.000483247,0.339530093,0.00032175,0,0
<id-number>,0.333333333,0.000241595,0.000483247,0.302388549,2.50E-07,0,0
<id-number>,0.333333333,0.001983493,0.001127577,0.353405074,1.58E-05,0,0
<id-number>,0.333333333,0.013325665,0.008215206,0.396440893,0.000118957,0,0
<id-number>,0.333333333,0.001111355,0.00064433,0.33582874,1.37E-06,0,0
<id-number>,0.333333333,0.009782047,0.004349227,0.398404987,9.89E-05,0,0
<id-number>,0.333333333,0.000940599,0.00064433,0.337476036,4.77E-06,0,0
<id-number>,0.333333333,0.000776388,0.000483247,0.325929588,1.38E-07,0,0
<id-number>,0.333333333,0.001517683,0.00064433,0.34522805,5.55E-07,0,0
<id-number>,0.333333333,0.001721917,0.000483247,0.362848538,9.50E-07,0,0
<id-number>,0.333333333,0.000654212,0.000483247,0.323968519,1.61E-07,0,0
<id-number>,0.333333333,0.009522151,0.004027062,0.395301986,3.87E-05,0,0
<id-number>,0.333333333,0.000961574,0.000483247,0.334685169,3.99E-07,0,0
<id-number>,0.333333333,0.001390024,0.000966495,0.332653396,9.72E-07,0,0
<id-number>,0.333333333,0.001018298,0.000483247,0.331389366,4.96E-07,0,0
<id-number>,0.333333333,0.000485137,0.000483247,0.318600994,4.37E-08,0,0
<id-number>,0.333333333,0.001952719,0.000966495,0.343828658,3.13E-06,0,0
<id-number>,0.333333333,0.000826478,0.00064433,0.328645524,1.52E-06,0,0
<id-number>,0.333333333,0.002338525,0.002094072,0.345671317,3.80E-05,0,0
<id-number>,0.333333333,0.000828718,0.000483247,0.331797787,9.63E-07,0,0
<id-number>,0.333333333,0.000612741,0.000483247,0.321830058,4.47E-07,0,0
<id-number>,0.333333333,0.001353292,0.000483247,0.343447241,5.36E-06,0,0
<id-number>,0.333333333,0.000975174,0.000483247,0.332832203,1.57E-06,0,0
<id-number>,0.333333333,0.00455308,0.00193299,0.375318845,6.25E-06,0,0
<id-number>,0.333333333,0.000591638,0.00064433,0.322164948,1.38E-06,0,0
<id-number>,0.333333333,0.001916838,0.001610825,0.342592138,1.04E-05,0,0
<id-number>,0.333333333,0.001029409,0.00064433,0.335901612,2.27E-06,0,0
<id-number>,0.333333333,0.00128233,0.000483247,0.341213992,1.45E-06,0,0
<id-number>,0.333333333,0.002741996,0.001449742,0.350127809,1.18E-05,0,0
<id-number>,0.333333333,0.001570932,0.000483247,0.351160342,1.78E-06,0,0
<id-number>,0.333333333,0.000945038,0.000483247,0.337182003,2.20E-07,0,0
<id-number>,0.333333333,0.000405556,0.000483247,0.3187486,4.42E-07,0,0
<id-number>,0.332859175,0.00865272,0.006121134,0.382057772,7.96E-05,0,0
<id-number>,0.332512315,0.010635351,0.004671392,0.401166849,0.000138181,0,0
<id-number>,0.331707317,0.014337368,0.006604381,0.416970391,0.000184884,0,0
<id-number>,0.331092437,0.012858112,0.005637887,0.403362016,0.000228651,0,0
<id-number>,0.330882353,0.007601397,0.002738402,0.396923738,3.50E-05,0,0
<id-number>,0.33048433,0.008614148,0.004349227,0.379575204,3.18E-05,0,0
<id-number>,0.330011074,0.014822808,0.006926546,0.421368514,8.22E-05,0,0
<id-number>,0.33,0.006444577,0.004027062,0.383097835,0.0001014,0,0
<id-number>,0.329787234,0.012765007,0.007731959,0.406913998,0.000106635,0,0
<id-number>,0.329710145,0.00813714,0.003865979,0.394395561,7.55E-05,0,0
<id-number>,0.32967033,0.005470432,0.002255155,0.392620018,0.000111105,0,0
